tmdb_id,imdb_id,tmdb_genres,imdb_genres,binary_tmdb,binary_imdb,tmdb_plot,imdb_plot,popularity,release_date,title,vote_average,vote_count
877,tt0023427,"[28, 12, 80, 18, 53]","[28, 80, 18, 53]",[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0],"Big Louis Costillo, last of the old-style gang leaders is slain, and his former bodyguard Tony Camonte is taken into custody. Since Costillo's body has never been found, the police have to release him, though they strongly suspect Johnny Lovo paid Tony to remove Big Louis. Tony begins taking over the rackets in town with violent enforcement, and he becomes a threat to Johnny and the other bosses unless they work for Tony. Meanwhile, Tony's sister wants to be more independent, but finds it difficult to escape from her brother's overprotective grasp. The dissatisfaction of the other bosses and the relentless pursuit of the police push Tony towards a major confrontation","Johnny Lovo rises to the head of the bootlegging crime syndicate on the south side of Chicago following the murder of former head, Big Louis Costillo. Johnny contracted Big Louis' bodyguard, Tony Camonte, to make the hit on his boss. Tony becomes Johnny's second in command, and is not averse to killing anyone who gets in his and Johnny's way. As Tony is thinking bigger than Johnny and is not afraid of anyone or anything, Tony increasingly makes decisions on his own instead of following Johnny's orders, especially in not treading on the north side run by an Irish gang led by a man named O'Hara, of whom Johnny is afraid. Tony's murder spree increases, he taking out anyone who stands in his and Johnny's way of absolute control on the south side, and in Tony's view absolute control of the entire city. Tony's actions place an unspoken strain between Tony and Johnny to the point of the two knowing that they can't exist in their idealized world with the other. Tony's ultimate downfall may be one of two women in his life: Poppy, Johnny's girlfriend to who Tony is attracted; and Tony's eighteen year old sister, Cesca, who is self-professed to be older mentally than her years much to Tony's chagrin, he who will do anything to protect her innocence. Cesca ultimately comes to the realization that she is a lot more similar to her brother than she first imagined.::Huggo",6.040364,1932-04-09,Scarface,7.5,116
773,tt0449059,"[35, 18]","[35, 18]",[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0],[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0],"A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant","In Albuquerque, Sheryl Hoover brings her suicidal brother Frank to the breast of her dysfunctional and emotionally bankrupted family. Frank is homosexual, an expert in Proust. He tried to commit suicide when he was rejected by his boyfriend and his great competitor became renowned and recognized as number one in the field of Proust. Sheryl's husband Richard is unsuccessfully trying to sell his self-help and self-improvement technique using nine steps to reach success, but he is actually a complete loser. Her son Dwayne has taken a vow of silence as a follower of Nietzsche and aims to be a jet pilot. Dwayne's grandfather Edwin was sent away from the institution for elders (Sunset Manor) and is addicted in heroin. When her seven-year-old daughter Olive has a chance to dispute the Little Miss Sunshine pageant in Redondo Beach, California, the whole family travels together in their old Volkswagen Type 2 (Kombi) in a funny journey of hope of winning the talent contest and to make a dream come true.::Claudio Carvalho, Rio de Janeiro, Brazil",13.898814000000002,2006-07-26,Little Miss Sunshine,7.5,2272
100,tt0120735,"[35, 80]","[35, 80]",[0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 0 0 0],[0 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0],A card shark and his unwillingly-enlisted friends need to make a lot of cash quick after losing a sketchy poker match. To do this they decide to pull a heist on a small-time gang who happen to be operating out of the flat next door,"Four Jack-the-lads find themselves heavily - seriously heavily - in debt to an East End hard man and his enforcers after a crooked card game. Overhearing their neighbours in the next flat plotting to hold up a group of out-of-their-depth drug growers, our heros decide to stitch up the robbers in turn. In a way the confusion really starts when a pair of antique double-barrelled shotguns go missing in a completely different scam.::Anonymous",10.293501,1998-03-05,"Lock, Stock and Two Smoking Barrels",7.5,1957
16958,tt0042208,"[28, 80, 18, 53]","[80, 18, 53]",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0],"Recently paroled from prison, legendary burglar ""Doc"" Riedenschneider, with funding from Alonzo Emmerich, a crooked lawyer, gathers a small group of veteran criminals together in the Midwest for a big jewel heist","When the intelligent criminal Erwin ""Doc"" Riedenschneider is released from prison, he seeks a fifty thousand-dollar investment from the bookmaker Cobby to recruit a small gang of specialists for a million-dollar heist of jewels from a jewelry. Doc is introduced to the lawyer Alonzo D. Emmerich that offers to finance the whole operation and buy the gems immediately after the burglary. Doc hires the safecracker Louis Ciavelli, the driver Gus Minissi and the gunman Dix Handley to the heist. His plan works perfectly but bad luck and betrayals compromise the steps after the heist and the gangsters need to flee from the police.::Claudio Carvalho, Rio de Janeiro, Brazil",6.280046,1950-05-22,The Asphalt Jungle,7.5,130
13384,tt0064541,[18],"[18, 10751]",[0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0],[0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0],"A young, English working-class boy spends his free time caring for and training his pet falcon","Bullied at school and ignored and abused at home by his indifferent mother and older brother, Billy Casper (David Bradley), a 15-year-old working-class Yorkshire boy, tames and trains his pet kestrel falcon whom he names Kes. Helped and encouraged by his English teacher Mr. Farthing (Colin Welland) and his fellow students, Billy finally finds a positive purpose to his unhappy existence, until tragedy strikes.::alfiehitchie",6.338157,1969-11-18,Kes,7.5,117
562,tt0095016,"[28, 53]","[28, 53]",[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0],"NYPD cop, John McClane's plan to reconcile with his estranged wife is thrown for a serious loop when minutes after he arrives at her office, the entire building is overtaken by a group of terrorists. With little help from the LAPD, wisecracking McClane sets out to single-handedly rescue the hostages and bring the bad guys down","NYPD cop John McClane goes on a Christmas vacation to visit his wife Holly in Los Angeles where she works for the Nakatomi Corporation. While they are at the Nakatomi headquarters for a Christmas party, a group of bank robbers led by Hans Gruber take control of the building and hold everyone hostage, with the exception of John, while they plan to perform a lucrative heist. Unable to escape and with no immediate police response, John is forced to take matters into his own hands.::Sam",28.588890000000003,1988-07-15,Die Hard,7.5,4657
334,tt0175880,[18],[18],[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 1 0],[0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 1],"An epic mosaic of many interrelated characters in search of happiness, forgiveness, and meaning in the San Fernando Valley","24 hours in L.A.; it's raining cats and dogs. Two parallel and intercut stories dramatize men about to die: both are estranged from a grown child, both want to make contact, and neither child wants anything to do with dad. Earl Partridge's son is a charismatic misogynist; Jimmy Gator's daughter is a cokehead and waif. A mild and caring nurse intercedes for Earl, reaching the son; a prayerful and upright beat cop meets the daughter, is attracted to her, and leads her toward a new calm. Meanwhile, guilt consumes Earl's young wife, while two whiz kids, one grown and a loser and the other young and pressured, face their situations. The weather, too, is quirky",17.568538,1999-12-08,Magnolia,7.5,1075
205,tt0395169,"[18, 36, 10752]","[18, 36, 10752]",[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0],"Inspired by true events, this film takes place in Rwanda in the 1990s when more than a million Tutsis were killed in a genocide that went mostly unnoticed by the rest of the world. Hotel owner Paul Rusesabagina houses over a thousand refuges in his hotel in attempt to save their lives","1994. In Rwanda, the classification of the native population into Hutus and Tutsis, arbitrarily done by the colonial Belgians, is now ingrained within Rwandan mentality despite the Rwandan independence. Despite the Belgians having placed the Tutsis in a higher position during the Belgian rule, they have placed the majority Hutus in power after independence. Paul Rusesabagina, a Hutu married to a Tutsi, Tatiana Rusesabagina, is the House Manager of the Hotel Des Milles Collines in Kigali. The Milles Collines, owned by Sabena (the national airline of Belgium), is a four-star hotel catering primarily to wealthy white westerners. Paul, who knows how to work the system to run the hotel effectively for its guests and for Sabena, is proud that most of the Caucasians who he meets in this professional capacity treat him with respect. After a specific incident, the relative calm between the Tutsi guerrillas and government-backed Hutu militia takes a turn. Paul's thought that the native population as a whole who are not directly involved in the conflict will be protected as the UN peacekeeping forces and thus the world is watching doesn't happen as the western world largely evacuates from Rwanda and abandons the natives. Such begins what will become a genocide of the Tutsi population. Paul, who is able to get his immediate family to the hotel which is still largely seen as a place of sanctuary, will have to use the considerable skills he has used to run the hotel as well as he has instead to keep himself, his family and any others taking refuge at the hotel alive, whether they be Hutu or Tutsi. Meanwhile, Colonel Oliver, a Canadian heading the UN peacekeeping forces, and Pat Archer with the Red Cross do what they can to assist Paul and to get people to safety first to the hotel then out of the country, while field journalists, like photographer Jack Daglish, try to bring the genocide back into the global media to have the world once again care about what is going on.::Huggo",18.538114999999998,2004-09-11,Hotel Rwanda,7.5,1003
10331,tt0063350,[27],[27],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1 1 0],"A group of people try to survive an attack of bloodthirsty zombies while trapped in a rural Pennsylvania farmhouse. Although not the first zombie film, Night of the Living Dead is the progenitor of the contemporary ""zombie apocalypse"" horror film, and it greatly influenced the modern pop-culture zombie archetype","Barbra and Johnny visit their father's grave in a remote cemetery when they are suddenly set upon by zombies. Barbra manages to get away and takes refuge in what seems to be an abandoned farm house. She is soon joined by Ben who stopped at the house in need of gas. Beset by the walking dead all around them Ben does his best to secure the doors and windows. The news reports are grim however with creatures returning to life everywhere. Barbra and Ben are surprised when they realize there are 5 people hiding out in the basement: Harry, Helen and Judy Cooper; and a young couple, Tom and Judy. Dissensions sets in almost immediately with Harry Cooper wanting to be in charge. As their situation deteriorates, their chances of surviving the night lessen minute by minute.::garykmcd",12.261971,1968-10-01,Night of the Living Dead,7.5,731
14811,tt0067093,"[18, 10749]","[18, 10751, 10402, 10749]",[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0],[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0],"This lavishly produced and critically acclaimed screen adaptation of the international stage sensation tells the life-affirming story of Tevye (Topol), a poor milkman whose love, pride and faith help him face the oppression of turn-of-the-century Czarist Russia. Nominated for eight Academy Awards","At the beginning of the twentieth century, Jews and Orthodox Christians live in the little village of Anatevka in the pre-revolutionary Russia of the Czars. Among the traditions of the Jewish community, the matchmaker arranges the match and the father approves it. The milkman Reb Tevye is a poor man that has been married for twenty-five years with Golde and they have five daughters. When the local matchmaker Yente arranges the match between his older daughter Tzeitel and the old widow butcher Lazar Wolf, Tevye agrees with the wedding. However Tzeitel is in love with the poor tailor Motel Kamzoil and they ask permission to Tevye to get married that he accepts to please his daughter. Then his second daughter Hodel (Michele Marsh) and the revolutionary student Perchik decide to marry each other and Tevye is forced to accept. When Perchik is arrested by the Czar troops and sent to Siberia, Hodel decides to leave her family and homeland and travel to Siberia to be with her beloved Perchik. When his third daughter Chava decides to get married with the Christian Fyedka, Tevye does not accept and considers that Chava has died. Meanwhile the Czar troops evict the Jewish community from Anatevka.::Claudio Carvalho, Rio de Janeiro, Brazil",7.866969,1971-11-03,Fiddler on the Roof,7.5,157
